Order,PID,MS SubClass,MS Zoning,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2584,535303050,20,RL,11310.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1954.0,1954,Hip,CompShg,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1367.0,1367.0,GasA,Ex,Y,SBrkr,1375.0,0.0,0,1375.0,0.0,0.0,1.0,0,2.0,1,TA,5,Typ,1.0,2.0,451.0,Y,0,30,0,0,0,0,0,6,2006,WD ,Normal,140000
2585,535304020,20,RL,12778.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6.0,1952.0,2003,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,GLQ,658.0,Unf,0.0,350.0,1008.0,GasA,Ex,Y,FuseA,1008.0,0.0,0,1008.0,1.0,0.0,1.0,0,2.0,1,TA,4,Typ,0.0,1.0,280.0,Y,0,154,0,0,0,0,0,1,2006,WD ,Normal,139500
2586,535305120,20,RL,10170.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6.0,1951.0,1951,Hip,CompShg,Wd Sdng,Wd Sdng,406.875,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,TA,Y,SBrkr,1575.0,0.0,0,1575.0,0.0,0.0,1.0,1,2.0,1,Gd,5,Typ,1.0,2.0,400.0,Y,0,0,0,0,0,0,0,6,2006,WD ,Normal,155000
2587,535325130,80,RL,7700.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7.0,1956.0,1956,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,271.0,Unf,0.0,30.0,301.0,GasA,Ex,Y,FuseA,1145.0,0.0,0,1145.0,0.0,0.0,1.0,0,3.0,1,TA,6,Min2,0.0,2.0,684.0,Y,0,0,0,0,0,0,0,9,2006,WD ,Normal,127000
2588,535325340,20,RL,11050.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.0,1956.0,1956,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,488.0,Unf,0.0,517.0,1005.0,GasA,Ex,Y,SBrkr,1005.0,0.0,0,1005.0,0.0,0.0,1.0,0,2.0,1,TA,6,Typ,1.0,1.0,319.0,Y,0,0,0,0,0,0,0,7,2006,WD ,Normal,133500
2589,535325350,20,RL,13600.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6.0,1955.0,1955,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,Rec,144.0,BLQ,0.0,0.0,1056.0,GasA,Gd,Y,SBrkr,1056.0,0.0,0,1056.0,1.0,0.0,1.0,1,3.0,1,TA,6,Typ,0.0,1.0,300.0,Y,0,0,0,0,0,0,0,11,2006,WD ,Normal,125000
2590,535325450,20,RL,15428.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6.0,1951.0,1991,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,741.0,Unf,0.0,143.0,884.0,GasA,Ex,Y,SBrkr,884.0,0.0,0,884.0,1.0,0.0,1.0,0,2.0,1,TA,4,Typ,0.0,1.0,270.0,Y,0,0,0,0,0,0,0,6,2006,WD ,Normal,142000
2591,535325460,30,RL,17727.75,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1941.0,1963,Hip,WdShake,BrkFace,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,929.0,929.0,GasA,Ex,Y,SBrkr,2039.0,0.0,0,2039.0,1.0,0.0,1.0,1,3.0,1,TA,7,Min1,2.5,3.0,791.0,Y,0,0,0,0,0,0,0,12,2006,COD,Abnorml,167000
2592,535327210,20,RL,13300.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.0,1956.0,2001,Hip,CompShg,Wd Sdng,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,494.0,Unf,0.0,521.0,1015.0,GasA,Gd,Y,SBrkr,1384.0,0.0,0,1384.0,1.0,0.0,1.0,0,2.0,1,TA,6,Min1,0.0,2.0,896.0,Y,75,0,0,0,0,0,0,6,2006,WD ,Normal,159000
2593,535353180,145,RL,17727.75,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,5.0,1925.0,1975,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Fa,CBlock,TA,TA,Mn,GLQ,1018.0,Unf,0.0,1153.0,2064.25,GasA,TA,Y,SBrkr,1392.0,1248.0,0,2640.0,2.0,0.0,2.0,1,4.5,1,TA,10,Maj1,1.0,3.0,960.0,N,420,48,0,0,0,0,0,7,2006,WD ,Normal,180000
2594,535354130,50,RL,7500.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,6.0,1947.0,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,FuseA,900.0,412.0,0,1312.0,0.0,0.0,1.0,1,3.0,1,TA,6,Typ,0.0,2.0,649.0,Y,0,28,0,0,0,0,0,10,2006,WD ,Normal,127000
2595,535355100,50,RL,7000.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,6.0,1924.0,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,BrkTil,Fa,TA,No,LwQ,617.0,Unf,0.0,0.0,617.0,GasA,Gd,Y,SBrkr,865.0,445.0,0,1310.0,0.0,0.0,2.0,0,2.0,1,TA,6,Min1,0.0,1.0,398.0,Y,0,0,0,0,0,0,0,5,2006,COD,Normal,112000
2596,535375040,30,RL,10410.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,7.5,1930.0,2001,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,713.0,713.0,GasA,Ex,Y,SBrkr,713.0,0.0,0,713.0,0.0,0.0,1.0,0,2.0,1,Gd,5,Typ,0.0,1.0,371.0,N,0,75,0,0,0,0,0,10,2006,WD ,Normal,99800
2597,535376090,20,RL,5400.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7.0,1954.0,2000,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,Rec,415.0,Unf,0.0,418.0,833.0,GasA,Ex,Y,SBrkr,833.0,0.0,0,833.0,0.0,0.0,1.0,0,2.0,1,Gd,4,Typ,0.0,1.0,326.0,Y,0,0,0,0,0,0,0,8,2006,WD ,Normal,117000
2598,535376100,30,RL,5400.0,Pave,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6.0,1921.0,1968,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1073.0,1073.0,GasA,Ex,Y,SBrkr,1073.0,0.0,0,1073.0,0.0,0.0,1.0,0,2.0,1,TA,4,Typ,0.0,1.0,326.0,Y,0,0,0,0,0,0,0,12,2006,WD ,Abnorml,108480
2599,535377070,30,RL,10914.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,3,3.5,1929.0,1950,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,715.0,715.0,GasA,Fa,N,FuseP,715.0,0.0,0,715.0,0.0,0.0,1.0,0,2.0,1,TA,4,Typ,0.0,2.0,660.0,N,0,0,0,0,0,0,0,8,2006,WD ,Normal,68000
2600,535377100,50,RL,7008.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7.5,1900.0,1998,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,448.0,448.0,GasA,Ex,Y,SBrkr,448.0,272.0,0,720.0,0.0,0.0,1.0,0,1.0,1,Fa,5,Typ,0.0,1.0,280.0,Y,0,0,0,0,0,0,0,3,2006,WD ,Normal,86900
2601,535379100,30,RL,10800.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6.0,1920.0,1950,Hip,CompShg,Stucco,Stucco,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821.0,Unf,0.0,299.0,1120.0,GasA,Ex,Y,SBrkr,1130.0,0.0,0,1130.0,1.0,0.0,1.0,0,2.0,1,TA,5,Typ,1.0,2.0,720.0,Y,229,0,0,0,0,0,0,6,2006,WD ,Normal,120000
2602,535380010,70,RL,7200.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7.5,1915.0,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Ex,CBlock,TA,TA,No,Rec,338.0,Unf,0.0,325.0,663.0,GasA,Ex,Y,SBrkr,774.0,821.0,0,1595.0,0.0,0.0,2.0,0,3.0,1,TA,7,Typ,1.0,2.0,528.0,Y,49,0,0,0,0,0,0,4,2006,WD ,Normal,155500
2603,535380130,50,RL,10818.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4.0,1910.0,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,1077.0,1077.0,GasA,TA,Y,FuseA,981.0,779.0,0,1760.0,0.0,0.0,1.0,1,4.0,1,TA,7,Typ,1.0,2.0,648.0,Y,120,0,0,0,0,0,0,2,2006,COD,Abnorml,80000
2604,535381060,50,RL,10410.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4.0,1915.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,TA,Y,SBrkr,694.0,520.0,0,1214.0,0.0,0.0,1.0,0,3.0,1,TA,6,Typ,0.0,3.0,936.0,Y,216,0,0,0,0,0,0,1,2006,WD ,Family,105000
2605,535382020,145,RL,10800.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4.0,1900.0,1970,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,664.0,Unf,0.0,290.0,954.0,GasA,TA,N,FuseA,1766.0,648.0,0,2414.0,0.0,0.0,2.0,0,3.0,1,TA,10,Mod,1.0,2.0,520.0,N,142,0,0,0,0,0,0,5,2006,ConLD,Normal,160000
2606,535382130,50,RL,10800.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7.5,1936.0,1989,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,626.0,Unf,0.0,170.0,796.0,GasA,Gd,Y,SBrkr,1096.0,370.0,0,1466.0,0.0,0.0,2.0,0,3.0,1,Gd,7,Min1,1.0,2.0,566.0,Y,420,21,0,0,0,0,0,4,2006,WD ,Normal,170000
2607,535401140,20,RL,8658.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1965.0,1965,Gable,CompShg,Wd Sdng,Wd Sdng,101.0,TA,TA,CBlock,TA,TA,No,Rec,643.0,Unf,0.0,445.0,1088.0,GasA,Ex,Y,SBrkr,1324.0,0.0,0,1324.0,0.0,0.0,2.0,0,3.0,1,TA,6,Typ,1.0,2.0,440.0,Y,0,138,0,0,0,0,0,12,2006,WD ,Abnorml,160000
2608,535402070,80,RL,13400.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5.0,1966.0,1966,Gable,CompShg,VinylSd,VinylSd,406.875,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,0.0,380.0,1024.0,GasA,TA,Y,SBrkr,1086.0,0.0,0,1086.0,1.0,0.0,1.0,0,3.0,1,TA,6,Typ,1.0,2.0,484.0,Y,0,0,0,0,0,0,0,6,2006,WD ,Normal,159950
2609,535402100,80,RL,10184.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5.0,1963.0,1963,Gable,CompShg,HdBoard,HdBoard,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,580.0,Unf,0.0,503.0,1083.0,GasA,TA,Y,SBrkr,1146.0,0.0,0,1146.0,0.0,0.0,1.0,0,3.0,1,TA,6,Typ,1.0,1.0,294.0,Y,345,75,0,0,0,0,0,6,2006,WD ,Normal,165000
2610,535402220,50,RL,9786.0,Pave,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,7.0,1962.0,1981,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,600.0,Unf,0.0,312.0,912.0,GasA,TA,Y,SBrkr,1085.0,649.0,0,1734.0,0.0,0.0,1.0,1,3.0,1,Gd,7,Typ,1.0,2.0,440.0,Y,0,0,0,0,0,0,0,6,2006,WD ,Normal,159000
2611,535402230,20,RL,9510.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1962.0,1985,Gable,CompShg,HdBoard,HdBoard,161.0,TA,TA,CBlock,TA,TA,No,ALQ,701.0,Unf,0.0,434.0,1135.0,GasA,Ex,Y,SBrkr,1207.0,0.0,0,1207.0,0.0,0.0,1.0,1,3.0,1,TA,6,Typ,0.0,1.0,264.0,Y,0,175,0,0,0,0,0,5,2006,WD ,Normal,147000
2612,535403040,20,RL,7800.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.0,1964.0,1964,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,312.0,LwQ,0.0,0.0,912.0,GasA,TA,Y,SBrkr,912.0,0.0,0,912.0,0.0,0.0,1.0,0,2.0,1,TA,5,Typ,0.0,1.0,288.0,Y,0,0,0,0,0,0,0,11,2006,WD ,Abnorml,115000
2613,535403150,20,RL,8910.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6.0,1959.0,1959,Hip,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,Ex,Y,SBrkr,1194.0,0.0,0,1194.0,0.0,0.0,1.0,0,3.0,1,TA,6,Typ,1.0,2.0,539.0,Y,0,0,0,0,0,0,0,7,2006,WD ,Normal,159500
2614,535403200,20,RL,7332.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6.0,1959.0,1959,Gable,CompShg,WdShing,Wd Shng,207.0,TA,TA,CBlock,TA,TA,No,BLQ,414.0,Unf,0.0,450.0,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0,864.0,1.0,0.0,1.0,0,2.0,1,Gd,4,Typ,0.0,1.0,288.0,Y,168,0,0,0,0,0,0,10,2006,WD ,Abnorml,120000
2615,535404080,20,RL,7100.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7.0,1957.0,1957,Gable,CompShg,WdShing,Wd Shng,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708.0,Unf,0.0,108.0,816.0,GasA,TA,Y,FuseA,816.0,0.0,0,816.0,1.0,0.0,1.0,0,2.0,1,TA,5,Typ,0.0,1.0,308.0,Y,0,0,0,0,0,0,0,7,2006,WD ,Normal,129900
2616,535425040,20,RL,10800.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6.0,1961.0,1992,Gable,CompShg,HdBoard,HdBoard,104.0,TA,TA,CBlock,TA,TA,No,Rec,913.0,Unf,0.0,400.0,1313.0,GasA,TA,Y,SBrkr,1773.0,0.0,0,1773.0,1.0,0.0,2.0,0,3.0,1,TA,6,Min2,2.0,2.0,418.0,Y,355,98,0,0,0,0,0,8,2006,WD ,Normal,183000
2617,535425050,20,RL,11650.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5.0,1959.0,1959,Hip,CompShg,Plywood,Plywood,58.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,30.25,GasA,Gd,Y,FuseA,1472.0,0.0,0,1472.0,0.0,0.0,2.0,0,2.0,1,Gd,5,Typ,1.0,2.0,484.0,Y,0,68,0,0,0,0,0,6,2006,WD ,Normal,157500
2618,535425080,60,RL,17727.75,Pave,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,7.5,1962.0,1998,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,636.0,Unf,0.0,802.0,1438.0,GasA,TA,Y,SBrkr,1900.0,548.0,0,2448.0,1.0,0.0,3.0,0,3.0,1,TA,9,Typ,2.0,2.0,441.0,Y,420,102,0,0,0,0,0,9,2006,WD ,Normal,277500
2619,535426195,20,RL,16321.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6.0,1957.0,1997,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277.0,Unf,0.0,207.0,1484.0,GasA,TA,Y,SBrkr,1600.0,0.0,0,1600.0,1.0,0.0,1.0,0,2.0,1,TA,6,Typ,2.0,1.0,319.0,Y,288,175,0,0,0,0,0,12,2006,WD ,Normal,207500
2620,535450100,50,RL,12144.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,6.0,1950.0,1950,Gable,CompShg,BrkComm,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,455.0,Unf,0.0,455.0,910.0,GasA,Gd,Y,SBrkr,910.0,611.0,0,1521.0,0.0,0.0,1.0,1,3.0,1,Gd,6,Min2,0.0,1.0,597.0,Y,199,0,0,0,0,0,0,9,2006,WD ,Normal,147500
2621,535450180,50,RL,10800.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4.0,1949.0,1950,Gable,CompShg,AsbShng,AsbShng,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,720.0,720.0,GasA,TA,N,FuseA,720.0,472.0,0,1192.0,0.0,0.0,1.0,1,4.0,1,TA,6,Typ,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,12,2006,WD ,Abnorml,135000
2622,535451190,20,RL,7200.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7.0,1950.0,1950,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,30.25,GasA,TA,Y,FuseF,1040.0,0.0,0,1040.0,0.0,0.0,1.0,0,2.0,1,TA,5,Typ,0.0,2.0,625.0,Y,0,0,0,0,0,0,0,6,2006,WD ,Normal,109500
2623,535451210,20,RL,7200.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5.0,1950.0,1950,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,30.25,GasA,TA,Y,FuseA,1040.0,0.0,0,1040.0,0.0,0.0,1.0,0,2.0,1,TA,4,Typ,0.0,2.0,420.0,Y,0,29,0,0,0,0,0,7,2006,WD ,Normal,109900
2624,535453160,20,RL,7560.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.0,1959.0,1959,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369.0,Unf,0.0,671.0,1040.0,GasA,TA,Y,FuseA,1040.0,0.0,0,1040.0,0.0,0.0,1.0,0,3.0,1,TA,6,Typ,0.0,1.0,286.0,Y,140,0,0,0,0,0,0,7,2006,WD ,Normal,133700
2625,535454030,90,RL,8544.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4.0,1950.0,1950,Gable,CompShg,BrkFace,Stone,0.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,30.25,Wall,Fa,N,FuseF,1040.0,0.0,0,1040.0,0.0,0.0,2.0,0,2.0,1,TA,6,Typ,0.0,2.0,400.0,Y,0,0,0,0,0,0,0,12,2006,WD ,Normal,81400
2626,535454050,90,RL,8544.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4.0,1949.0,1950,Gable,CompShg,Stucco,Stucco,340.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,30.25,Wall,Fa,N,FuseA,1040.0,0.0,0,1040.0,0.0,0.0,2.0,0,2.0,1,TA,6,Typ,0.0,2.0,400.0,Y,0,0,0,0,0,0,0,5,2006,WD ,Normal,87500
2627,535454060,90,RL,8544.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4.0,1950.0,1950,Gable,CompShg,Stucco,Stone,0.0,TA,TA,CBlock,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,30.25,GasA,Gd,N,FuseF,1040.0,0.0,0,1040.0,0.0,0.0,2.0,0,2.0,1,TA,6,Typ,0.0,2.0,400.0,Y,0,0,0,0,0,0,0,7,2006,WD ,Normal,93500
2628,535456010,90,RL,8512.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5.0,1960.0,1960,Hip,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1556.0,1556.0,GasA,TA,Y,SBrkr,1556.0,0.0,0,1556.0,0.0,0.0,2.0,0,4.0,1,TA,8,Typ,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,9,2006,WD ,Normal,119000
2629,535456020,20,RL,7945.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6.0,1959.0,1959,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179.0,BLQ,0.0,465.0,1150.0,GasA,Ex,Y,FuseA,1150.0,0.0,0,1150.0,1.0,0.0,1.0,0,3.0,1,TA,6,Typ,0.0,1.0,300.0,Y,0,0,0,0,0,0,0,5,2006,WD ,Normal,141000
2630,535457070,20,RL,7000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4.0,1961.0,1961,Hip,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,GLQ,781.0,Unf,0.0,369.0,1150.0,GasA,TA,Y,SBrkr,1150.0,0.0,0,1150.0,0.0,0.0,1.0,0,3.0,1,TA,6,Typ,0.0,1.0,288.0,Y,0,0,0,0,0,0,0,7,2006,WD ,Normal,146000
2631,535477060,60,RL,7590.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5.0,1966.0,1966,Gable,CompShg,VinylSd,VinylSd,266.0,TA,TA,CBlock,TA,TA,No,BLQ,512.0,Unf,0.0,148.0,660.0,GasA,TA,Y,SBrkr,660.0,688.0,0,1348.0,0.0,0.0,1.0,1,3.0,1,TA,6,Typ,1.0,2.0,453.0,Y,188,108,0,0,0,0,0,7,2006,WD ,Normal,155000
2632,535478010,85,RL,10205.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5.0,1962.0,1962,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,0.0,141.0,925.0,GasA,TA,Y,SBrkr,999.0,0.0,0,999.0,1.0,0.0,1.0,0,3.0,1,TA,6,Typ,0.0,1.0,300.0,Y,150,72,0,0,0,0,0,5,2006,WD ,Normal,134500
2633,535478070,20,RL,7400.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1Story,7,6.0,1962.0,1962,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,809.0,Unf,0.0,236.0,1045.0,GasA,Gd,Y,SBrkr,1045.0,0.0,0,1045.0,1.0,0.0,1.0,0,3.0,1,TA,6,Typ,0.0,2.0,528.0,Y,0,0,0,0,0,0,0,3,2006,WD ,Normal,120000
2634,535478090,20,RL,7000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6.0,1962.0,1962,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,0.0,396.0,864.0,GasA,Gd,Y,SBrkr,864.0,0.0,0,864.0,0.0,0.0,1.0,0,3.0,1,TA,5,Typ,0.0,1.0,336.0,Y,0,0,0,0,0,0,0,2,2006,WD ,Normal,105000
2635,535478110,145,RL,7000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,2fmCon,SFoyer,5,5.0,1962.0,1962,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,953.0,Unf,0.0,72.0,1025.0,GasA,TA,Y,SBrkr,1025.0,0.0,0,1025.0,1.0,0.0,1.0,0,3.0,1,TA,6,Typ,0.0,0.0,0.0,Y,96,80,0,0,0,0,0,3,2006,WD ,Normal,124000
